Set,zipcode,price_sold,zestimate,bedroom,bathroom,area,year,parking,lot,sold_date,price_list_f,date_list,price_list,tax,tax_assessment,walk,bike,school,heating_baseboard_dummy,heating_forced_water_dummy,heating_forced_air_dummy,heating_natural_gas_dummy,heating_other_dummy,heating_central_air_dummy,heating_gas_connected_dummy,cooling_central_air_dummy,cooling_ductless_dummy,cooling_window_units_dummy,cooling_wall_units_dummy,cooling_other_dummy,cooling_none_dummy,bedroom_6_plus,bathroom_6_plus
B,06443,665100.0,665600.0,4,3,2030.0,1974,2.0,0.92,2024-09-13,660000.0,2024-08-01,660000.0,7903.0,263700.0,9.0,27.0,10.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,06443,710000.0,715100.0,4,3,2047.0,1984,2.0,1.08,2024-08-16,560000.0,2024-04-10,560000.0,6998.0,233500.0,16.0,22.0,10.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,06443,505000.0,505200.0,3,3,1966.0,1982,2.0,1.1,2024-09-20,495000.0,2024-08-14,495000.0,5874.0,196000.0,0.0,11.0,10.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,06443,900000.0,900900.0,4,4,3004.0,2015,2.0,1.1,2024-09-10,900000.0,2024-07-26,875000.0,10253.0,342100.0,0.0,2.0,10.0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0
B,06443,488300.0,466900.0,3,3,2025.0,1971,2.0,1.13,2024-08-22,475000.0,2024-06-22,475000.0,6773.0,226000.0,2.0,15.0,10.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,06443,1350000.0,1355500.0,5,4,4374.0,1988,2.0,1.16,2024-08-30,1350000.0,2024-06-15,1550000.0,12785.0,426000.0,9.0,26.0,10.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,06443,615000.0,586200.0,3,3,2646.0,1973,3.0,1.28,2024-08-23,599000.0,2024-06-21,649000.0,8470.0,282600.0,1.0,14.0,10.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
B,06443,735000.0,738100.0,6,5,3646.0,1979,3.0,1.84,2024-08-23,745000.0,2024-05-18,825000.0,11185.0,373200.0,1.0,33.0,10.0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
B,06443,610000.0,613100.0,3,3,2186.0,1975,2.0,1.87,2024-08-23,569900.0,2024-07-27,569900.0,7921.0,264300.0,0.0,19.0,10.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,06443,806000.0,806600.0,2,1,1512.0,1940,2.0,0.24,2024-09-17,775000.0,2024-07-13,775000.0,8505.0,283800.0,16.0,35.0,10.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,06460,215000.0,215200.0,1,1,780.0,1970,2.0,0.32,2024-09-13,215000.0,2019-10-24,139900.0,9571.0,337013.0,72.0,54.0,6.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
B,06460,432300.0,434100.0,2,2,1323.0,2000,0.0,0.32,2024-09-12,432300.0,2022-06-24,425000.0,9571.0,337013.0,9.0,29.0,6.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,06460,1652000.0,1652800.0,3,4,2795.0,2009,3.0,0.15,2024-09-18,1652000.0,2024-06-14,1599000.0,20063.0,738410.0,25.0,41.0,6.0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
B,06460,510500.0,510500.0,3,2,1724.0,1912,4.0,0.18,2024-09-18,510000.0,2024-06-14,549900.0,6937.0,172550.0,41.0,43.0,6.0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
B,06460,469000.0,471800.0,3,2,1734.0,1979,2.0,0.21,2024-09-06,469000.0,2022-07-08,399900.0,6404.0,235700.0,26.0,39.0,6.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,06460,380000.0,380200.0,3,1,1209.0,1948,2.0,0.28,2024-09-18,380000.0,2012-09-29,219900.0,5757.0,211870.0,67.0,49.0,6.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
B,06460,510000.0,511600.0,3,2,1354.0,1965,2.0,0.34,2024-09-17,510000.0,2024-07-26,500000.0,6401.0,235580.0,11.0,24.0,6.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,06460,715000.0,708500.0,3,3,2243.0,2022,2.0,0.69,2024-09-27,715000.0,2024-06-06,785000.0,9815.0,361240.0,33.0,26.0,6.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,06460,1080000.0,1080000.0,5,6,4995.0,1953,2.0,1.88,2024-09-27,1080000.0,2024-06-19,1075000.0,17818.0,655800.0,16.0,25.0,6.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B,06460,1179000.0,1179000.0,3,3,2509.0,1929,4.0,0.46,2024-08-29,1179000.0,2014-02-04,749900.0,15331.0,564280.0,37.0,43.0,6.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,06460,270000.0,295700.0,1,1,902.0,1970,1.0,0.32,2024-09-27,270000.0,2024-08-21,299000.0,9571.0,337013.0,66.0,45.0,6.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
B,06460,300000.0,287400.0,2,2,1092.0,1968,2.0,0.32,2024-09-24,300000.0,2024-05-25,294800.0,9571.0,337013.0,66.0,55.0,6.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,06484,420000.0,421800.0,2,2,1296.0,1953,0.0,0.13,2024-09-05,399000.0,2024-07-31,399000.0,3126.0,178920.0,42.0,27.0,4.0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
B,06484,769995.0,770500.0,2,2,2740.0,2024,2.0,0.16,2024-09-19,769995.0,2023-12-13,746995.0,8909.0,509950.0,0.0,10.0,9.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
B,06484,680000.0,683600.0,3,3,2700.0,2005,2.0,0.22,2024-08-29,699000.0,2024-06-11,699000.0,5598.0,320447.0,29.0,8.0,4.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,06484,790000.0,795000.0,4,3,2724.0,1988,2.0,0.79,2024-08-29,769900.0,2024-08-01,769900.0,6226.0,356370.0,0.0,6.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,06484,1200000.0,1200000.0,4,4,4138.0,2011,2.0,0.92,2024-09-23,1200000.0,2024-07-18,1200000.0,8223.0,470680.0,3.0,9.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,06484,606500.0,609300.0,4,3,2112.0,1978,2.0,0.93,2024-08-27,600000.0,2024-06-11,600000.0,5238.0,299810.0,1.0,1.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
B,06484,705000.0,710700.0,4,3,3292.0,1973,6.0,0.96,2024-08-20,659000.0,2024-07-18,659000.0,5523.0,316120.0,1.0,11.0,4.0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0
B,06484,560000.0,560500.0,3,2,1986.0,1975,2.0,1.26,2024-09-10,529900.0,2024-07-22,529900.0,5071.0,290290.0,18.0,5.0,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,06484,490000.0,490200.0,2,2,2940.0,1965,2.0,1.86,2024-09-12,529000.0,2024-08-05,529000.0,5537.0,316960.0,4.0,4.0,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
B,06484,560900.0,503700.0,4,2,1892.0,1967,1.0,1.93,2024-09-27,524900.0,2024-08-16,524900.0,4394.0,251510.0,8.0,1.0,4.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,06807,1900000.0,1906800.0,4,2,2218.0,1865,2.0,0.36,2024-09-09,1700000.0,2024-06-01,1700000.0,8043.0,691180.0,21.0,9.0,8.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
B,06820,1400000.0,1408000.0,3,3,2040.0,1926,0.0,0.14,2024-08-23,1575000.0,2024-06-05,1650000.0,12682.0,720160.0,55.0,36.0,10.0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
B,06820,1590000.0,1598000.0,4,3,2301.0,1957,2.0,0.31,2024-08-30,1595000.0,2024-07-08,1595000.0,9169.0,520660.0,50.0,42.0,10.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
B,06820,2450000.0,2454800.0,4,4,3806.0,2017,1.0,0.36,2024-09-06,2450000.0,2024-07-25,2250000.0,16840.0,956270.0,53.0,42.0,10.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,06820,1695000.0,1703200.0,4,3,2678.0,1947,2.0,0.72,2024-08-26,1695000.0,2024-06-13,1695000.0,14266.0,810110.0,31.0,36.0,10.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
B,06820,5300000.0,5302600.0,6,6,4807.0,1905,3.0,1.16,2024-09-12,5795000.0,2024-06-21,5795000.0,49741.0,2824570.0,11.0,23.0,10.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,06820,6500000.0,6527900.0,5,6,7809.0,1902,3.0,1.25,2024-08-28,6950000.0,2019-04-23,8495000.0,71654.0,4068960.0,0.0,13.0,10.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,06820,6075000.0,6077900.0,6,6,7351.0,1936,3.0,2.44,2024-09-20,6550000.0,2023-12-06,6950000.0,49805.0,2828210.0,10.0,17.0,10.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
B,06820,3800000.0,3818500.0,6,6,6860.0,1919,2.0,2.64,2024-08-26,3895000.0,2024-06-21,3895000.0,35958.0,2041900.0,4.0,40.0,10.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
B,06820,2025000.0,2014000.0,5,5,5051.0,1942,3.0,3.48,2024-08-27,2275250.0,2023-04-26,2395000.0,30087.0,1708490.0,4.0,36.0,10.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,06830,4500000.0,4500700.0,4,6,4339.0,1963,2.0,0.46,2024-09-25,3850000.0,2024-06-18,3850000.0,19578.0,1682520.0,47.0,31.0,8.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,06830,3125000.0,3128000.0,6,4,2876.0,1929,2.0,0.52,2024-09-10,2495000.0,2024-07-30,2495000.0,15741.0,1352750.0,61.0,28.0,8.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,06830,2587500.0,2597100.0,4,5,4115.0,1975,2.0,1.0,2024-08-30,2650000.0,2024-04-17,2800000.0,15232.0,1337280.0,5.0,25.0,8.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,06830,4000000.0,4001100.0,5,6,5466.0,1860,2.0,1.82,2024-09-19,4195000.0,2024-07-09,4195000.0,24448.0,2101050.0,5.0,18.0,8.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
B,06830,6800000.0,6803200.0,5,6,8769.0,1996,3.0,4.09,2024-09-16,6495000.0,2024-09-02,6495000.0,42620.0,3741850.0,0.0,14.0,8.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
B,06831,2395000.0,2374200.0,3,3,2757.0,1926,1.0,0.83,2024-08-29,2395000.0,2024-06-28,2395000.0,10766.0,945210.0,2.0,10.0,8.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,06831,3000002.0,3001400.0,3,3,3343.0,1964,2.0,1.1,2024-09-20,2595000.0,2024-07-31,2595000.0,21151.0,1840896.0,0.0,2.0,8.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,06831,8800000.0,8808500.0,6,6,14172.0,1997,4.0,4.65,2024-09-10,9995000.0,2024-07-24,9995000.0,47041.0,4130000.0,5.0,10.0,8.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1
B,06831,750000.0,750200.0,3,3,1800.0,1930,1.0,1.49,2024-09-24,795000.0,2024-07-20,849000.0,5127.0,440580.0,33.0,23.0,8.0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
B,06870,1615000.0,1615900.0,3,3,2105.0,1948,1.0,0.14,2024-09-18,1650000.0,2023-06-08,1600000.0,9268.0,796460.0,67.0,39.0,8.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,08008,2400000.0,2475200.0,5,3,2336.0,1958,4.0,0.23,2024-09-16,2495000.0,2024-07-13,2495000.0,8867.0,1065800.0,3.0,30.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,08008,3700000.0,3776300.0,5,6,3240.0,2024,2.0,0.3,2024-06-28,4299900.0,2024-02-02,4299900.0,8488.0,879722.0,5.0,27.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,08008,1500000.0,1522700.0,3,3,1144.0,1979,1.0,0.34,2024-07-17,1749000.0,2024-02-09,1749000.0,4690.0,593800.0,10.0,32.0,5.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,10036,965000.0,975400.0,3,2,1140.0,1930,1.0,0.05,2024-07-31,969000.0,2024-05-08,969000.0,3584.0,338400.0,55.0,45.0,5.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,10036,1825000.0,1803500.0,4,4,2100.0,2007,1.0,0.07,2024-07-09,1890000.0,2024-03-14,1890000.0,10067.0,950600.0,55.0,43.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,10036,800000.0,817500.0,3,1,1008.0,1960,2.0,0.09,2024-07-09,999000.0,2023-08-08,999000.0,4524.0,427200.0,63.0,48.0,5.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
B,10036,1375000.0,1375800.0,6,3,2500.0,2014,1.0,0.09,2024-09-16,1500000.0,2012-10-17,449000.0,6405.0,604800.0,60.0,47.0,5.0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0
B,10036,1800000.0,1822800.0,4,3,2000.0,2016,2.0,0.11,2024-08-05,1899000.0,2024-06-17,1899000.0,7308.0,745700.0,59.0,47.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,10036,999000.0,1600900.0,2,1,1368.0,1958,0.0,0.13,2024-09-12,1249999.0,2023-10-13,1249999.0,4609.0,435200.0,61.0,45.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,10036,2444000.0,2463300.0,5,5,2800.0,2024,2.0,0.14,2024-08-16,2580000.0,2024-01-12,2580000.0,4821.0,455200.0,56.0,43.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,10036,1350000.0,1351000.0,3,2,1056.0,1982,2.0,0.15,2024-09-13,1499000.0,2024-02-23,1499000.0,4763.0,449800.0,51.0,42.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,10036,4725000.0,4728600.0,6,6,4528.0,2009,2.0,0.28,2024-09-11,5499000.0,2024-02-09,5499000.0,23377.0,2417500.0,36.0,41.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,10036,3850300.0,3852300.0,6,5,3800.0,2024,3.0,0.31,2024-09-06,3975000.0,2024-04-27,3975000.0,8488.0,879722.0,2.0,40.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,10036,6300000.0,5969400.0,6,6,7105.0,2004,3.0,0.53,2023-02-28,7999999.0,2023-02-28,7999999.0,8488.0,879722.0,12.0,31.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1
B,10036,3300000.0,3301700.0,4,4,2374.0,1978,1.0,0.62,2024-09-12,3750000.0,2024-03-27,3999000.0,8488.0,879722.0,1.0,39.0,5.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,10701,635000.0,636700.0,3,1,1554.0,1925,1.0,0.11,2024-09-05,635000.0,2024-06-14,635000.0,8717.0,10500.0,52.0,23.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,10701,625000.0,625100.0,4,1,1395.0,1961,1.0,0.11,2024-09-25,625000.0,2024-06-05,649000.0,8717.0,11200.0,33.0,30.0,7.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
B,10701,635000.0,606000.0,4,2,1600.0,1941,1.0,0.11,2024-09-26,635000.0,2024-06-29,599900.0,8717.0,9800.0,77.0,41.0,7.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
B,10704,635000.0,635300.0,3,2,1120.0,1902,0.0,0.05,2024-09-12,635000.0,2024-06-20,699000.0,8717.0,4200.0,82.0,54.0,4.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
B,10705,630000.0,630500.0,3,2,1500.0,1924,0.0,0.05,2024-09-10,630000.0,2024-04-24,630000.0,8717.0,7300.0,82.0,66.0,5.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
B,10705,750000.0,752100.0,4,2,1941.0,1908,0.0,0.28,2024-09-04,750000.0,2024-06-14,750000.0,8717.0,10710.0,66.0,41.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,10705,1195000.0,1199200.0,6,4,4807.0,1920,2.0,0.29,2024-09-05,1195000.0,2024-05-19,1225000.0,8717.0,112207.0,86.0,40.0,5.0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0
B,10710,610000.0,602400.0,3,2,1534.0,1953,0.0,0.14,2024-09-26,610000.0,2024-07-23,599999.0,8717.0,112207.0,48.0,33.0,5.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,10710,820000.0,823000.0,4,3,1689.0,1958,1.0,0.17,2024-09-06,820000.0,2024-06-26,779000.0,8717.0,12000.0,61.0,29.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,15106,245000.0,245000.0,3,3,2238.0,1881,2.0,0.05,2024-09-04,245000.0,2023-06-22,72000.0,237.0,50000.0,35.0,20.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,15106,75000.0,122900.0,2,1,4874.0,1910,2.0,0.11,2024-08-05,75000.0,2010-05-05,89900.0,230.0,48600.0,9.0,1.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,15106,280000.0,280000.0,3,2,5384.0,1958,2.0,0.12,2024-08-30,280000.0,2024-06-25,269000.0,547.0,115700.0,17.0,5.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,15106,235000.0,235000.0,3,2,5876.0,1950,2.0,0.13,2024-09-12,235000.0,2018-03-02,130000.0,272.0,57500.0,44.0,19.0,5.0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
B,15106,173000.0,174700.0,3,2,1401.0,1943,2.0,0.17,2024-08-01,173000.0,1997-01-21,78000.0,330.0,69800.0,44.0,19.0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,15106,249900.0,252200.0,3,2,2500.0,1956,2.0,0.2,2024-08-05,249900.0,2024-07-02,249900.0,504.0,106500.0,68.0,31.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,15106,300000.0,300000.0,3,2,2100.0,1959,2.0,0.21,2024-09-12,300000.0,2024-07-19,300000.0,681.0,143900.0,28.0,6.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,15106,213000.0,214300.0,3,2,2500.0,1960,2.0,0.39,2024-08-21,213000.0,2024-08-21,87000.0,495.0,104600.0,49.0,17.0,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
B,15106,173000.0,174100.0,3,2,2500.0,2005,0.0,0.5,2024-08-20,169500.0,2024-05-30,169500.0,317.0,67000.0,48.0,27.0,5.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,15106,87000.0,247400.0,3,2,1280.0,1951,0.0,0.19,2024-08-09,150000.0,2022-11-14,247500.0,629.0,133000.0,0.0,1.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
B,28205,900000.0,901000.0,3,3,2679.0,2019,2.0,0.08,2024-08-23,899900.0,2024-05-31,930000.0,6199.0,826200.0,74.0,58.0,2.0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0
B,28205,1025000.0,1027300.0,4,3,2538.0,2005,0.0,0.17,2024-09-18,10050000.0,2013-10-02,529000.0,6064.0,807700.0,67.0,55.0,2.0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0
B,28205,499000.0,498500.0,2,1,1368.0,1900,2.0,0.21,2024-07-17,499000.0,2019-11-15,312000.0,3430.0,448600.0,73.0,48.0,2.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
B,28205,335000.0,334700.0,2,1,1053.0,1953,2.0,0.22,2024-08-15,345000.0,2021-07-09,299900.0,1990.0,252400.0,32.0,44.0,2.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,28216,960000.0,958400.0,4,3,2412.0,2018,0.0,0.13,2024-09-26,975000.0,2018-06-05,515000.0,5033.0,667180.0,38.0,45.0,2.0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0
B,28216,320000.0,320200.0,3,3,1460.0,2003,0.0,0.14,2024-09-10,324900.0,2018-09-21,149888.0,2302.0,294800.0,11.0,40.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,28216,286000.0,286400.0,3,2,1142.0,2002,2.0,0.15,2024-07-01,286000.0,2024-04-01,290000.0,2004.0,254200.0,14.0,10.0,2.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
B,28216,220000.0,220100.0,3,2,1488.0,1972,0.0,0.24,2024-09-16,238500.0,2009-09-06,80000.0,1773.0,222800.0,3.0,26.0,2.0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
B,28216,260000.0,260000.0,3,1,985.0,1968,0.0,0.25,2024-07-19,269900.0,2024-03-15,299900.0,1475.0,182100.0,12.0,44.0,4.0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
B,28216,390000.0,391300.0,3,3,1609.0,2002,2.0,0.41,2024-08-20,395000.0,2021-12-17,290000.0,2146.0,273600.0,14.0,18.0,2.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
B,72207,825000.0,833600.0,4,5,4318.0,1925,1.0,0.13,2024-07-10,825000.0,2024-06-08,925000.0,4556.0,70000.0,74.0,41.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,72207,535000.0,540600.0,3,2,1762.0,1935,1.0,0.16,2024-07-10,535000.0,2024-05-03,550000.0,5680.0,87221.0,79.0,54.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,72207,975000.0,986100.0,5,5,4985.0,2009,2.0,0.19,2024-07-03,999000.0,2023-12-14,1350000.0,11335.0,161930.0,69.0,54.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,72207,215000.0,217400.0,4,2,1482.0,1943,1.0,0.22,2024-06-26,249900.0,2024-01-31,299900.0,520.0,36000.0,10.0,31.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,72207,525000.0,530400.0,3,3,2627.0,1954,2.0,0.4,2024-06-26,525000.0,2024-05-21,519900.0,3197.0,51737.0,67.0,32.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,72207,2170000.0,2171200.0,4,6,7936.0,1989,3.0,1.15,2024-09-04,2499000.0,2024-06-05,2499000.0,11213.0,218082.0,49.0,15.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,72207,440000.0,440200.0,3,3,1750.0,1945,1.0,0.19,2024-08-27,440000.0,2024-07-19,450000.0,4810.0,74792.0,47.0,31.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,72207,349000.0,350200.0,3,3,1964.0,1998,2.0,0.23,2024-08-08,349000.0,2024-06-21,349000.0,3161.0,51037.0,15.0,29.0,4.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,72223,525000.0,525500.0,4,3,2465.0,2024,2.0,0.14,2024-08-28,525000.0,2024-07-02,525000.0,4827.0,80581.0,0.0,0.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,72223,385000.0,385600.0,3,2,1872.0,2018,2.0,0.22,2024-09-06,385000.0,2024-08-02,385000.0,5714.0,65715.0,2.0,33.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,72223,445000.0,445500.0,4,3,2714.0,2004,2.0,0.3,2024-09-06,449500.0,2024-05-23,489000.0,3450.0,60260.0,5.0,4.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,72223,499000.0,500800.0,4,4,3727.0,2004,2.0,0.34,2024-08-16,499000.0,2024-06-17,499000.0,5051.0,85165.0,4.0,2.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,72223,510000.0,511900.0,5,5,3877.0,2001,3.0,0.72,2024-08-28,510000.0,2024-06-21,530000.0,6129.0,101930.0,0.0,6.0,5.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
B,72223,450000.0,450200.0,4,4,2963.0,2022,3.0,5.0,2024-08-30,450000.0,2024-06-22,478900.0,965.0,19000.0,20.0,29.0,5.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
B,94024,4100000.0,4100500.0,5,2,2303.0,1954,2.0,0.21,2024-08-23,4100000.0,2024-07-31,3500000.0,30872.0,2541391.0,42.0,70.0,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B,94024,5200000.0,5200900.0,5,4,2851.0,2013,2.0,0.21,2024-08-29,5200000.0,2024-08-01,4880000.0,54303.0,4525740.0,20.0,29.0,8.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,94024,4230000.0,4230500.0,3,2,1452.0,1952,2.0,0.23,2024-08-23,4230000.0,2024-07-24,3498000.0,3735.0,131393.0,34.0,80.0,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
B,94024,4700000.0,4605300.0,4,3,2084.0,1959,2.0,0.23,2024-07-23,4700000.0,2024-06-23,3499000.0,4087.0,141397.0,21.0,63.0,8.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
B,94024,3568000.0,3574700.0,4,3,2105.0,1954,2.0,0.23,2024-07-19,3568000.0,2024-06-12,3488000.0,11127.0,815191.0,23.0,63.0,8.0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
B,94024,4100000.0,4101000.0,3,2,1520.0,1957,2.0,0.24,2024-08-28,4100000.0,2024-08-01,3598000.0,2416.0,165135.0,20.0,29.0,8.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,94024,5626000.0,5629900.0,4,5,3081.0,1999,2.0,0.24,2024-09-13,5626000.0,2024-06-14,5626000.0,23917.0,1906984.0,32.0,70.0,9.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
B,94024,4000000.0,3920800.0,3,2,1762.0,1956,2.0,0.25,2024-07-24,4000000.0,2024-06-18,3995000.0,2616.0,149155.0,25.0,68.0,9.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
B,94024,4510000.0,4508800.0,3,3,1768.0,1951,2.0,0.34,2024-09-25,4510000.0,2024-09-05,3499000.0,3863.0,146054.0,56.0,63.0,8.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
B,94024,6988000.0,6992700.0,5,5,4578.0,2002,2.0,0.36,2024-08-23,6988000.0,2024-07-17,6988000.0,53380.0,4507165.0,60.0,75.0,8.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
B,94024,5550000.0,5551900.0,5,4,3907.0,2004,2.0,0.44,2024-08-27,5550000.0,2024-02-21,6488000.0,52065.0,4379541.0,20.0,29.0,8.5,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
B,94024,8500000.0,7046900.0,4,5,4060.0,1960,3.0,1.04,2024-09-19,8500000.0,2017-02-08,4200000.0,59488.0,5103497.0,0.0,10.0,8.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
